rep,n,thr,method,f1
2,25,0.8,BS,0.9139664804469274
2,25,0.8,Rag,0.7116564417177914
2,25,0.8,Cal,0.9116279069767441
2,25,0.8,mCal,0.9126891734575088
3,5,0.2,Samp,0.6223463687150839
3,5,0.2,BS,0.6871546961325966
3,5,0.2,Rag,0.6658841940532081
3,5,0.2,Cal,0.7114481762369085
3,5,0.2,mCal,0.7271248474989834
3,5,0.5,Samp,0.662004662004662
3,5,0.5,BS,0.6959152798789714
3,5,0.5,Rag,0.6142684401451027
3,5,0.5,Cal,0.7572922399559715
3,5,0.5,mCal,0.7599775154581225
3,5,0.8,Samp,0.6891600861450108
3,5,0.8,BS,0.740340030911901
3,5,0.8,Rag,0.6168549087749783
3,5,0.8,Cal,0.7750809061488673
3,5,0.8,mCal,0.7852459016393442
3,10,0.2,Samp,0.7225760792639773
3,10,0.2,BS,0.7543859649122807
3,10,0.2,Rag,0.7361229718189581
3,10,0.2,Cal,0.7732463295269169
3,10,0.2,mCal,0.7729591836734694
3,10,0.5,Samp,0.7873015873015873
3,10,0.5,BS,0.8144675150703281
3,10,0.5,Rag,0.7307410124724872
3,10,0.5,Cal,0.8271872740419378
3,10,0.5,mCal,0.8311499272197963
3,10,0.8,Samp,0.8488612836438922
3,10,0.8,BS,0.8624052004333694
3,10,0.8,Rag,0.6270783847980999
3,10,0.8,Cal,0.8581157775255391
3,10,0.8,mCal,0.8581157775255391
3,25,0.2,Samp,0.8507042253521127
3,25,0.2,BS,0.8556919170545917
3,25,0.2,Rag,0.8462867012089811
3,25,0.2,Cal,0.867761452031115
3,25,0.2,mCal,0.8650306748466259
3,25,0.5,Samp,0.899644128113879
3,25,0.5,BS,0.900939985538684
3,25,0.5,Rag,0.8215641609719059
3,25,0.5,Cal,0.9108327192336035
3,25,0.5,mCal,0.910436713545522
3,25,0.8,Samp,0.925601750547046
3,25,0.8,BS,0.9276315789473683
3,25,0.8,Rag,0.7348951911220715
3,25,0.8,Cal,0.9216799091940975
3,25,0.8,mCal,0.9216799091940975
4,5,0.2,Samp,0.6285873502368347
4,5,0.2,BS,0.6812227074235808
4,5,0.2,Rag,0.6386619992220927
4,5,0.2,Cal,0.694531522117729
4,5,0.2,mCal,0.7004830917874396
4,5,0.5,Samp,0.6573493975903614
4,5,0.5,BS,0.7051282051282052
4,5,0.5,Rag,0.5676913015042512
4,5,0.5,Cal,0.7495741056218058
4,5,0.5,mCal,0.7578947368421052
4,5,0.8,Samp,0.6919079435783223
4,5,0.8,BS,0.7187500000000001
4,5,0.8,Rag,0.5437441204139227
4,5,0.8,Cal,0.756578947368421
4,5,0.8,mCal,0.7597027250206442
4,10,0.2,Samp,0.7290809327846365
4,10,0.2,BS,0.7710371819960862
4,10,0.2,Rag,0.7547638773819387
4,10,0.2,Cal,0.787445371473977
4,10,0.2,mCal,0.7859793814432989
4,10,0.5,Samp,0.8143639683505783
4,10,0.5,BS,0.8362014021669854
4,10,0.5,Rag,0.7294617563739378
4,10,0.5,Cal,0.8484438430311232
4,10,0.5,mCal,0.8524813052345344
4,10,0.8,Samp,0.8408007626310772
