rep,n,bin,method,bias,variance,rmse,binlabel,pop
56,5,1,BS,0.004529939876844315,0.14013635938277721,0.3743753193495333,1000-10000,AFR
56,5,1,Rag,0.017401615259824366,0.14208857948360626,0.37734784443170893,1000-10000,AFR
56,5,1,Supp,0.22432896791985782,1.2527764180157301,1.1415340134501988,1000-10000,AFR
56,5,1,Cal,0.06511109308026707,0.06861473074066418,0.26991514441166764,1000-10000,AFR
56,5,1,mCal,-0.021072025168874468,0.08383084150821281,0.29030134645387107,1000-10000,AFR
56,5,1,Flex,-0.01238496641140027,0.09930265615839838,0.31536652255971925,1000-10000,AFR
56,5,2,Samp,0.24367517748710027,0.07458181299537273,0.3660046517719994,10000-100000,AFR
56,5,2,BS,-0.001618021563353255,0.13237070108611038,0.3638314432259667,10000-100000,AFR
56,5,2,Rag,0.016193981350783197,0.09426453889546658,0.3074520839536725,10000-100000,AFR
56,5,2,Supp,0.24565053862363562,1.3275585158418903,1.1780928244276734,10000-100000,AFR
56,5,2,Cal,0.09812011490935948,0.05604653785003203,0.25626957447160587,10000-100000,AFR
56,5,2,mCal,0.0016918830036476318,0.06879235435509881,0.2622884229682981,10000-100000,AFR
56,5,2,Flex,0.0017484785750432246,0.08122597479055665,0.2850070735400861,10000-100000,AFR
56,5,3,Samp,0.2518056199057352,0.06543890489380264,0.3589498225517241,100000-1000000,AFR
56,5,3,BS,0.003460086553505373,0.1163041650815251,0.3410515170476197,100000-1000000,AFR
56,5,3,Rag,0.02796482096050998,0.08745671388455363,0.29705007169820213,100000-1000000,AFR
56,5,3,Supp,0.3404964180015497,1.628836048069291,1.3208988828601442,100000-1000000,AFR
56,5,3,Cal,0.0989540649414185,0.038677080887447056,0.22015673475021727,100000-1000000,AFR
56,5,3,mCal,0.001503106190454344,0.04749507125032096,0.2179388230181597,100000-1000000,AFR
56,5,3,Flex,0.003211610550764074,0.058831081115729544,0.24257245424420995,100000-1000000,AFR
56,10,0,Samp,0.059190389954035125,0.023487949096921597,0.16429075250857042,0-1000,AFR
56,10,0,BS,-0.022392482256442067,0.029927118467456458,0.17443778756067027,0-1000,AFR
56,10,0,Rag,-0.021578396170411764,0.07790076062817139,0.2799399717965597,0-1000,AFR
56,10,0,Supp,-0.011353622418938173,2.5069440915871306,1.5833739281449477,0-1000,AFR
56,10,0,Cal,-0.005171351648299788,0.01998855852915496,0.14147544453729535,0-1000,AFR
56,10,0,mCal,-0.03643482365801608,0.022063821474011595,0.15294220427665584,0-1000,AFR
56,10,0,Flex,-0.020533274320895578,0.026101846429796623,0.1628602523150869,0-1000,AFR
56,10,1,Samp,0.07541244051775697,0.027850958136666333,0.18313381534143433,1000-10000,AFR
56,10,1,BS,-0.02354987107710385,0.03530027027654243,0.18935381354567601,1000-10000,AFR
56,10,1,Rag,-0.016728717735985322,0.053418516808281635,0.23172908062082304,1000-10000,AFR
56,10,1,Supp,-0.037548852690161366,2.9442799839310982,1.7163012265536157,1000-10000,AFR
56,10,1,Cal,-0.0011298071478694708,0.02416742009629426,0.155462846238211,1000-10000,AFR
56,10,1,mCal,-0.03964794200067576,0.026073681705545512,0.1662697838166468,1000-10000,AFR
56,10,1,Flex,-0.02892357346992327,0.031398225094826905,0.17954051965252008,1000-10000,AFR
56,10,2,Samp,0.10409247645454978,0.019341818571752413,0.1737154634055167,10000-100000,AFR
56,10,2,BS,-0.00565103673394013,0.02451916749845592,0.15668791183312214,10000-100000,AFR
56,10,2,Rag,0.00387432791114274,0.020376377395674373,0.14279841670143767,10000-100000,AFR
56,10,2,Supp,0.03142199198199167,2.5607607260418863,1.6005461779099042,10000-100000,AFR
56,10,2,Cal,0.03144016545337298,0.011663532721587187,0.11248118387233776,10000-100000,AFR
56,10,2,mCal,-0.011521124307682675,0.012600003782781408,0.1128394438487468,10000-100000,AFR
56,10,2,Flex,-0.004412489030587884,0.01758830364854967,0.13269428664413072,10000-100000,AFR
56,10,3,Samp,0.10727217740609228,0.019596197130086937,0.1763618926399098,100000-1000000,AFR
56,10,3,BS,-0.003957357727647552,0.0247984453765443,0.15752493788835112,100000-1000000,AFR
56,10,3,Rag,-0.003902121415283007,0.01720928870725603,0.13124220075416154,100000-1000000,AFR
56,10,3,Supp,0.03877673185540768,2.311019951478378,1.5206983877191966,100000-1000000,AFR
56,10,3,Cal,0.04155499078562975,0.012286864778851795,0.11837939870621733,100000-1000000,AFR
56,10,3,mCal,-0.0012402718541078262,0.013387685351943127,0.11571181282053798,100000-1000000,AFR
56,10,3,Flex,0.0027333379251807005,0.016846630052985465,0.12982334608689877,100000-1000000,AFR
56,25,0,Samp,0.011109769787462252,0.007446964414554465,0.08700799618014929,0-1000,AFR
56,25,0,BS,-0.019870257532982282,0.008056862364074284,0.09193307075531267,0-1000,AFR
56,25,0,Rag,-0.02021935900529202,0.032112361611732455,0.1803363082973513,0-1000,AFR
56,25,0,Supp,0.2522544895362516,6.3792481285830895,2.5382829739952726,0-1000,AFR
56,25,0,Cal,-0.019843512164951626,0.006833722645577519,0.08501463180310848,0-1000,AFR
56,25,0,mCal,-0.033038057114433104,0.007144761617650742,0.09075392462889573,0-1000,AFR
56,25,0,Flex,-0.02018976182112075,0.007918972346668118,0.09125019906313467,0-1000,AFR
56,25,1,Samp,0.025575348822716042,0.008218939307286836,0.09419680342076603,1000-10000,AFR
56,25,1,BS,-0.011328254433223455,0.008920846766752082,0.0951271576115671,1000-10000,AFR
56,25,1,Rag,-0.003988495039912006,0.019048124040958646,0.13807256111784863,1000-10000,AFR
56,25,1,Supp,0.03060404968343707,37.62210423412613,6.133762372474431,1000-10000,AFR
56,25,1,Cal,-0.006526848943084854,0.007379722335190068,0.08615289950034134,1000-10000,AFR
