rep,n,bin,method,bias,variance,rmse,binlabel
13,16,1,Samp,0.06793249832744695,0.020280296150602707,0.1577818762710448,1000-10000
13,16,2,Samp,0.04942003420011505,0.010204502708036956,0.1124581810646851,10000-100000
13,16,3,Samp,0.058862807320589614,0.008038691719962564,0.10725447219404616,100000-1000000
13,26,0,Samp,0.022736093468651963,0.009817702250056183,0.10165939305480563,0-1000
13,26,1,Samp,0.021588414484577184,0.0065606186930713736,0.08382528456873424,1000-10000
13,26,2,Samp,0.030925823504521235,0.005143350470673773,0.07810094128822373,10000-100000
13,26,3,Samp,0.032583577716397576,0.0027079215610985433,0.0613971587119393,100000-1000000
14,16,0,Samp,0.03140976459032305,0.018916248277253356,0.14107736029878384,0-1000
14,16,1,Samp,0.06408182060074187,0.019211196252993067,0.15270126386018792,1000-10000
14,16,2,Samp,0.07181871599138195,0.016274377880714206,0.14639776585510106,10000-100000
14,16,3,Samp,0.072032842901588,0.009790577718094405,0.12238998396347334,100000-1000000
14,26,0,Samp,0.014076786335286046,0.008519797469972902,0.0933699811690149,0-1000
14,26,1,Samp,0.022785991196676462,0.011222320774308334,0.10835830456925465,1000-10000
14,26,2,Samp,0.026498694830193015,0.005475151102525961,0.07859600454367677,10000-100000
14,26,3,Samp,0.03159296535947789,0.003389834757444116,0.06624160488431184,100000-1000000
15,16,0,Samp,0.028277628311226505,0.019351153548528458,0.14195343536327798,0-1000
15,16,1,Samp,0.04995320674904166,0.015210565352877521,0.13306347439244934,1000-10000
15,16,2,Samp,0.058950463887158334,0.012769414581490382,0.12745419480739556,10000-100000
15,16,3,Samp,0.06468972735012607,0.009259050222949107,0.11594744950874407,100000-1000000
15,26,0,Samp,0.018343786274547354,0.007575483772062297,0.08894930166644688,0-1000
15,26,1,Samp,0.03255409392990763,0.010186546069451938,0.10604864497507353,1000-10000
15,26,2,Samp,0.03743479918804068,0.005726593224907756,0.08442723147869227,10000-100000
15,26,3,Samp,0.032805372796923686,0.0031562718190453563,0.06505739238080863,100000-1000000
16,16,0,Samp,0.030993241886288263,0.015497224530644534,0.1282879790676683,0-1000
16,16,1,Samp,0.04301538549791638,0.022998244009712364,0.1576342837051849,1000-10000
16,16,2,Samp,0.06238768263094112,0.011334311682573563,0.12339584525676947,10000-100000
16,16,3,Samp,0.06418989194082092,0.0072924507781602825,0.10683067445979431,100000-1000000
16,26,0,Samp,0.016706474601394298,0.00917554247526034,0.09723501822320688,0-1000
16,26,1,Samp,0.023128018999893935,0.007934884523411631,0.09203146085046725,1000-10000
16,26,2,Samp,0.03759362667490832,0.005732302107197065,0.08453154957629397,10000-100000
16,26,3,Samp,0.0357759103814323,0.0041429464127561,0.07364008539088189,100000-1000000
17,16,0,Samp,0.0373424585527827,0.020167138985764117,0.14683868085940574,0-1000
17,16,1,Samp,0.04685104963428692,0.01962625027880248,0.14772024617714694,1000-10000
17,16,2,Samp,0.055687425439578817,0.011905762823736859,0.12250245783585531,10000-100000
17,16,3,Samp,0.05800974582256155,0.005514670342349474,0.09423269577353537,100000-1000000
17,26,0,Samp,0.01893048237955561,0.008718547331496677,0.09527282138479652,0-1000
17,26,1,Samp,0.022444580868196323,0.00769743795286414,0.09056046136815528,1000-10000
17,26,2,Samp,0.03233398704042133,0.005039577765724844,0.07800682331472664,10000-100000
17,26,3,Samp,0.03715921464412938,0.00458878114780318,0.07726311138422824,100000-1000000
18,16,0,Samp,0.04337142103048247,0.020012495676965225,0.14796477904950422,0-1000
18,16,1,Samp,0.04002513197245995,0.02024333240788863,0.14780170363463835,1000-10000
18,16,2,Samp,0.05891761800014111,0.013759618194336827,0.13126653764439503,10000-100000
18,16,3,Samp,0.06907444947324813,0.010543019612225507,0.12375095628825587,100000-1000000
18,26,0,Samp,0.02325821115425293,0.009502482307983836,0.10021689824615233,0-1000
18,26,1,Samp,0.017736153600162025,0.008871045952027565,0.09584162507259622,1000-10000
18,26,2,Samp,0.03533004626812576,0.006220737576395002,0.08642308572194647,10000-100000
18,26,3,Samp,0.03476997236260788,0.0030873092158789192,0.06554586328652201,100000-1000000
19,16,0,Samp,0.038885343579096295,0.016816058178077496,0.13538141720096544,0-1000
19,16,1,Samp,0.051958656537831834,0.018139530294849007,0.1443580004158598,1000-10000
19,16,2,Samp,0.058387196356,0.011247843242962345,0.12106571744831997,10000-100000
19,16,3,Samp,0.0697143467779877,0.010671612520920627,0.12462625191989908,100000-1000000
19,26,0,Samp,0.015334075014786307,0.008110493339303722,0.09135440435941124,0-1000
19,26,1,Samp,0.018629776551203188,0.008460745081805098,0.09384995288306147,1000-10000
19,26,2,Samp,0.03357549047740771,0.006173158819245277,0.08544280180356782,10000-100000
19,26,3,Samp,0.036064413021916784,0.0028040069095344885,0.06406753308931046,100000-1000000
20,16,0,Samp,0.03987619327754041,0.01824877138591472,0.14085056682961017,0-1000
20,16,1,Samp,0.03030516624521665,0.021974434348735188,0.15130379192170104,1000-10000
20,16,2,Samp,0.055756421353887274,0.01569055315325527,0.13711065485748175,10000-100000
20,16,3,Samp,0.0628817530671849,0.00815423602117083,0.11003795204370738,100000-1000000
20,26,0,Samp,0.021191912437707433,0.010261369541951467,0.10349138464007004,0-1000
20,26,1,Samp,0.024308682255555623,0.007628317974439484,0.0906599691564091,1000-10000
20,26,2,Samp,0.02650457978338699,0.0059972361668758165,0.08185187179515042,10000-100000
20,26,3,Samp,0.030553946466604667,0.0028853548631537,0.06179723705666657,100000-1000000
21,16,0,Samp,0.04304821891575992,0.018556725478525417,0.1428631325092118,0-1000
21,16,1,Samp,0.0297509157361907,0.01737101912839214,0.13511526973489732,1000-10000
21,16,2,Samp,0.057007621882068225,0.012462972023864186,0.12535087146291823,10000-100000
21,16,3,Samp,0.06225744545468967,0.008546470772723518,0.11145609129727804,100000-1000000
21,26,0,Samp,0.01711497869389404,0.008773405189495136,0.09521726568846421,0-1000
21,26,1,Samp,0.027436180283513016,0.010084607148656156,0.10410259908957885,1000-10000
21,26,2,Samp,0.025834680636492684,0.004690587382080082,0.07319848431265262,10000-100000
21,26,3,Samp,0.0342424865536001,0.003221265474873528,0.06628584585148636,100000-1000000
22,16,0,Samp,0.030348579806883436,0.016651140971293756,0.13256008927120005,0-1000
22,16,1,Samp,0.038517240181203755,0.0170265365897369,0.13605188121049058,1000-10000
22,16,2,Samp,0.06103632864403292,0.011663000403446226,0.12405012623044209,10000-100000
22,16,3,Samp,0.06718828184518748,0.009163095283479158,0.11695024797232158,100000-1000000
22,26,0,Samp,0.027463794888920562,0.008894788692078073,0.09822957152394982,0-1000
22,26,1,Samp,0.034932959503594846,0.010950569809714514,0.11032171803137546,1000-10000
22,26,2,Samp,0.032375176118477636,0.0062292551302752,0.0853077203949188,10000-100000
22,26,3,Samp,0.03454242702394673,0.003160531500217846,0.06598265503086802,100000-1000000
23,16,0,Samp,0.036689107786892605,0.01967400942130043,0.14498310264130318,0-1000
23,16,1,Samp,0.04623235114099482,0.01918122988076194,0.14600910989656155,1000-10000
23,16,2,Samp,0.06113864505443799,0.014945047433637174,0.13668570281024175,10000-100000
23,16,3,Samp,0.06470704061375078,0.01040095406654198,0.12078060759712866,100000-1000000
23,26,0,Samp,0.02737315757855374,0.01153150996579888,0.11081876971713417,0-1000
23,26,1,Samp,0.03649444252179652,0.009354479563168734,0.1033746772577571,1000-10000
23,26,2,Samp,0.04013812645428613,0.008205718057503893,0.0990797015173348,10000-100000
23,26,3,Samp,0.0327395072449096,0.002766024094408132,0.06195078231182896,100000-1000000
24,16,0,Samp,0.03008889418089818,0.014896180369959499,0.12570410463858683,0-1000
24,16,1,Samp,0.04749917854617054,0.017955611694519556,0.14216815275257869,1000-10000
24,16,2,Samp,0.05206142425686564,0.011106939345496211,0.1175471447596647,10000-100000
24,16,3,Samp,0.08323214306108534,0.01140988228496841,0.13541592197193575,100000-1000000
24,26,0,Samp,0.026957885679401845,0.01041168511247454,0.10553867875228608,0-1000
24,26,1,Samp,0.02787535547596584,0.009574167316123101,0.1017408608133161,1000-10000
24,26,2,Samp,0.03397496689598318,0.005781923390569681,0.08328398265064438,10000-100000
24,26,3,Samp,0.03569827241021895,0.003593062977389849,0.06976696661360625,100000-1000000
25,16,0,Samp,0.030561782232447928,0.016207898083668383,0.13092715767514373,0-1000
25,16,1,Samp,0.05003197764873362,0.017900094886474326,0.14284009827047062,1000-10000
25,16,2,Samp,0.0709529122396571,0.01584829469396956,0.14450816741367264,10000-100000
25,16,3,Samp,0.0693522031171689,0.008862298643271378,0.11692744211893301,100000-1000000
25,26,0,Samp,0.013804245080422713,0.011466464554283164,0.10796768839112718,0-1000
25,26,1,Samp,0.021627716617746862,0.009315269879173058,0.09890919070172711,1000-10000
25,26,2,Samp,0.042669172615022066,0.007158697603491646,0.09475946335402177,10000-100000
25,26,3,Samp,0.031087674057491146,0.002779310461910594,0.06120256481729669,100000-1000000
26,16,0,Samp,0.03303292802253441,0.016810347081653788,0.1337965672780723,0-1000
26,16,1,Samp,0.04515043185169511,0.022673447816105877,0.15720053852484234,1000-10000
26,16,2,Samp,0.05099624172317502,0.011692363664885451,0.11955325313337964,10000-100000
26,16,3,Samp,0.07145965855371435,0.011337100530039192,0.12823253616244448,100000-1000000
26,26,0,Samp,0.020480333441899486,0.008525468497871789,0.09457754784177466,0-1000
26,26,1,Samp,0.03039852945822724,0.010051974367423564,0.10476662140513206,1000-10000
26,26,2,Samp,0.02723854516461058,0.004613823752859366,0.07318307246586396,10000-100000
26,26,3,Samp,0.03345157048774084,0.0032603938012901973,0.06617704563809487,100000-1000000
27,16,0,Samp,0.03494742225147501,0.0147245917376008,0.1262771319741769,0-1000
27,16,1,Samp,0.04285246610494056,0.02045393917685901,0.14929927336773643,1000-10000
27,16,2,Samp,0.0569680105914758,0.011357880740171838,0.12084384539943413,10000-100000
27,16,3,Samp,0.06906512129930212,0.011569936830384698,0.12782772708012927,100000-1000000
27,26,0,Samp,0.01603076125346405,0.0087587132956774,0.09495103265390517,0-1000
27,26,1,Samp,0.026450369566056633,0.009628290728825368,0.10162633900228002,1000-10000
27,26,2,Samp,0.028907457777057343,0.0047788865748602865,0.07493015207506681,10000-100000
27,26,3,Samp,0.028316384158280573,0.002457754958174958,0.057092666516587585,100000-1000000
28,16,0,Samp,0.042338759381943716,0.014799176345735687,0.12880895501376374,0-1000
28,16,1,Samp,0.045627046193782446,0.020711190801976812,0.1509735677075506,1000-10000
28,16,2,Samp,0.05634649498581255,0.014968813183966315,0.1346987033387943,10000-100000
28,16,3,Samp,0.06991431557994017,0.009957593163218006,0.12184254054405412,100000-1000000
28,26,0,Samp,0.02509059862780854,0.009071411842700983,0.09849340070381757,0-1000
28,26,1,Samp,0.025717675796570985,0.009879774160842054,0.10267021481042878,1000-10000
28,26,2,Samp,0.026825402312406505,0.005836312996321415,0.08096860629616814,10000-100000
28,26,3,Samp,0.035770869345113546,0.0036601066388919864,0.07028272712834335,100000-1000000
29,16,0,Samp,0.02954026043765621,0.022298961492467642,0.15222216815954304,0-1000
29,16,1,Samp,0.0558666100048506,0.01790970507785881,0.14501994066780224,1000-10000
29,16,2,Samp,0.06721007532305445,0.014958319150971714,0.13955469671746043,10000-100000
29,16,3,Samp,0.0637344825060037,0.007658892571431545,0.10826346027972521,100000-1000000
29,26,0,Samp,0.02106539265136195,0.009128207843825644,0.09783638694975248,0-1000
29,26,1,Samp,0.02982422148365723,0.00992327538922143,0.10398441987301593,1000-10000
29,26,2,Samp,0.04036066898979676,0.006236094384266808,0.0886852749083564,10000-100000
29,26,3,Samp,0.03758261887545761,0.0034470467589558297,0.06971011404734417,100000-1000000
30,16,0,Samp,0.04548465932593663,0.018282807624924558,0.1426592508704608,0-1000
30,16,1,Samp,0.050416103330051275,0.017839881195531898,0.14276436765004882,1000-10000
30,16,2,Samp,0.05085605050323321,0.012867210278794908,0.12431230088604392,10000-100000
30,16,3,Samp,0.07083303893590916,0.009496940487800653,0.12047514221903485,100000-1000000
30,26,0,Samp,0.03324033680325648,0.01049279924570672,0.10769270744345064,0-1000
30,26,1,Samp,0.02392703697670618,0.0073680644052812865,0.08910986198937776,1000-10000
30,26,2,Samp,0.027898485942612395,0.005007003593952244,0.07606135097302956,10000-100000
30,26,3,Samp,0.03722330565834832,0.003968912053856392,0.07317435710678447,100000-1000000
31,16,0,Samp,0.028561816110103236,0.014366330172888766,0.12321569507329867,0-1000
31,16,1,Samp,0.0456043256889856,0.018004898849353784,0.14172033506487647,1000-10000
31,16,2,Samp,0.055741803970288085,0.017226979241376797,0.1425977838230273,10000-100000
31,16,3,Samp,0.06016235887849984,0.007148251126523846,0.10376782040858935,100000-1000000
31,26,0,Samp,0.01918167863423792,0.01100294888299409,0.10663435505605719,0-1000
31,26,1,Samp,0.028538631353722536,0.009899691050657496,0.10350915191518657,1000-10000
31,26,2,Samp,0.03254562487890742,0.006321411683209868,0.0859105894635139,10000-100000
31,26,3,Samp,0.04063823513137872,0.004650647976150237,0.07938585598671505,100000-1000000
32,16,0,Samp,0.032786358715952334,0.017201934019131355,0.13519200914618607,0-1000
32,16,1,Samp,0.04498681765273788,0.017918778579344846,0.1412182436580541,1000-10000
32,16,2,Samp,0.07021207269179458,0.018792053095256663,0.15401879186298828,10000-100000
32,16,3,Samp,0.05676244235360214,0.007930444893218348,0.10560501766092535,100000-1000000
32,26,0,Samp,0.023906885010085047,0.010543984305194485,0.10543018285140131,0-1000
32,26,1,Samp,0.024712144917160877,0.008590510194281425,0.09592288726205121,1000-10000
32,26,2,Samp,0.03877812959917971,0.006857669119110891,0.09144075926151131,10000-100000
32,26,3,Samp,0.03424127738206135,0.003445761050830333,0.06795753179439053,100000-1000000
33,16,0,Samp,0.025192161787515897,0.015244405896427268,0.12601210621188602,0-1000
33,16,1,Samp,0.039081573201878814,0.017608448912864897,0.1383322748920103,1000-10000
33,16,2,Samp,0.06982334644299709,0.01720264319591583,0.1485864829128633,10000-100000
33,16,3,Samp,0.06043856455140899,0.009227028314186326,0.1134894197677526,100000-1000000
33,26,0,Samp,0.005221613540829783,0.009166441735988448,0.09588382024073835,0-1000
33,26,1,Samp,0.02389675393286016,0.009256408018744753,0.09913356075150545,1000-10000
33,26,2,Samp,0.02374301792527917,0.005280129953282158,0.07644514931297006,10000-100000
33,26,3,Samp,0.03416363263055414,0.003681654355376129,0.0696333838750609,100000-1000000
34,16,0,Samp,0.0417246100033346,0.021789929364491003,0.1533977589289406,0-1000
34,16,1,Samp,0.04194492191617571,0.013535582939018838,0.12367279172709296,1000-10000
34,16,2,Samp,0.05722453041118168,0.014683087035977512,0.13400646968246635,10000-100000
34,16,3,Samp,0.060782282921613265,0.008004070489741692,0.10815986504662777,100000-1000000
34,26,0,Samp,0.020867712163928055,0.00994814704045122,0.10189999240141175,0-1000
34,26,1,Samp,0.021107840719602367,0.009901293505855018,0.10171939070648782,1000-10000
34,26,2,Samp,0.031039091966328935,0.006034860207821201,0.08365575555761495,10000-100000
34,26,3,Samp,0.025108959029757207,0.0020662745304769856,0.051930091026638994,100000-1000000
35,16,0,Samp,0.03136752998710712,0.01966885773379135,0.14371075001990427,0-1000
35,16,1,Samp,0.051087851420206595,0.01827606336799475,0.1445200052959031,1000-10000
35,16,2,Samp,0.05786982977282398,0.014682197333555387,0.13427998559536344,10000-100000
35,16,3,Samp,0.06863644858046553,0.010819354380358852,0.12462069031303646,100000-1000000
35,26,0,Samp,0.010217450379782838,0.009483615843440072,0.09791839528762405,0-1000
35,26,1,Samp,0.0141478852068712,0.009330968602844299,0.09762751281616829,1000-10000
35,26,2,Samp,0.029845617342398257,0.0064352291006596766,0.0855919971446428,10000-100000
35,26,3,Samp,0.03185441957088738,0.003707376929190526,0.06871739936427061,100000-1000000
36,16,0,Samp,0.033391102805127186,0.019325426839062142,0.1429699009778097,0-1000
36,16,1,Samp,0.05558547587648461,0.019152542156880517,0.14913848358252732,1000-10000
36,16,2,Samp,0.06330055383037003,0.014619530970092973,0.13647890344417538,10000-100000
36,16,3,Samp,0.05342793361358609,0.006637810756034201,0.09742871674332965,100000-1000000
36,26,0,Samp,0.026691548250153355,0.00999847433306172,0.10349354125283368,0-1000
36,26,1,Samp,0.026682743445414384,0.009204882070299292,0.09958338650635003,1000-10000
36,26,2,Samp,0.03309224171208273,0.006141248692662909,0.08506671002333296,10000-100000
36,26,3,Samp,0.03628967830206512,0.00326506950634651,0.06769054777156029,100000-1000000
37,16,0,Samp,0.035520469444672846,0.018442535669678108,0.1403717899695236,0-1000
37,16,1,Samp,0.045786583972679595,0.019267009336745734,0.14616230912459263,1000-10000
37,16,2,Samp,0.054948449453496924,0.012088514789965579,0.1229139816591631,10000-100000
37,16,3,Samp,0.06809167351787423,0.010695257595425884,0.12382137779030994,100000-1000000
37,26,0,Samp,0.02122240354625475,0.011261205696543715,0.10822012802073283,0-1000
37,26,1,Samp,0.034032327347571986,0.008937092914957675,0.10047533139855758,1000-10000
37,26,2,Samp,0.02898040550050434,0.0065660891901955214,0.08605784736541569,10000-100000
37,26,3,Samp,0.03279407498396461,0.002575591714474938,0.06042386174789585,100000-1000000
38,16,0,Samp,0.04720250849983834,0.018120597171190075,0.14264877840299714,0-1000
38,16,1,Samp,0.04261303254004179,0.020975023812451452,0.15096653388983305,1000-10000
38,16,2,Samp,0.062450116730119534,0.011736880033583752,0.12504757939756095,10000-100000
38,16,3,Samp,0.061653304820249916,0.007952225601171708,0.10841289405061724,100000-1000000
38,26,0,Samp,0.02754676570826982,0.007377272453886447,0.09020031460517616,0-1000
38,26,1,Samp,0.031068019210594735,0.009366518163150296,0.10164516703129657,1000-10000
38,26,2,Samp,0.03171716645514023,0.008525574783385517,0.09762967495248864,10000-100000
38,26,3,Samp,0.03813095360227379,0.0036012416554617927,0.07110000898790765,100000-1000000
39,16,0,Samp,0.04438505132310259,0.018444715127312408,0.14288018724885146,0-1000
39,16,1,Samp,0.04914363160207873,0.018277571144341698,0.14384946183904382,1000-10000
39,16,2,Samp,0.05658257313132851,0.010742501526514582,0.11808509266066027,10000-100000
39,16,3,Samp,0.06992058412129724,0.010646681519799753,0.12464176508563715,100000-1000000
39,26,0,Samp,0.023090023291527238,0.008186430284354661,0.0933786884677544,0-1000
39,26,1,Samp,0.023124877290647706,0.008699030154400494,0.09609261212032903,1000-10000
39,26,2,Samp,0.033187027619274403,0.005507614924771615,0.08129571776529251,10000-100000
39,26,3,Samp,0.03277211027013196,0.0026590758081048937,0.0610989936059718,100000-1000000
40,16,0,Samp,0.03746340703098889,0.021280919699281683,0.15061350060884726,0-1000
40,16,1,Samp,0.0462953997719181,0.01342464600901709,0.12477143122148918,1000-10000
40,16,2,Samp,0.04983162901596639,0.010789549773612087,0.11520738268009124,10000-100000
40,16,3,Samp,0.06742796224829482,0.009394886231227242,0.11807377492138003,100000-1000000
40,26,0,Samp,0.017964808754437307,0.009741046485509003,0.10031839731122358,0-1000
40,26,1,Samp,0.02361651362794331,0.00754192821970548,0.08999815517911637,1000-10000
40,26,2,Samp,0.033654813341351064,0.004981156127277489,0.07819080884809078,10000-100000
40,26,3,Samp,0.040906981417446774,0.00502345389827352,0.08183419228513748,100000-1000000
41,16,0,Samp,0.032752372372239894,0.016103169587653024,0.13105681013843914,0-1000
41,16,1,Samp,0.0472309112984538,0.0193540345948862,0.14691764215698744,1000-10000
41,16,2,Samp,0.05356925772667021,0.0091430215048427,0.10960240361519959,10000-100000
41,16,3,Samp,0.06237018817330265,0.009959294498599745,0.11768319706471662,100000-1000000
41,26,0,Samp,0.023717504695609317,0.00830930883898167,0.09419038628208252,0-1000
41,26,1,Samp,0.01661458254862816,0.009741555629176538,0.10008796122632191,1000-10000
41,26,2,Samp,0.030147038553957804,0.0066268079933133744,0.08680813283838786,10000-100000
41,26,3,Samp,0.03618558630943549,0.003993449466350674,0.07282064352165724,100000-1000000
42,16,0,Samp,0.046647637082620874,0.015240183406527693,0.13197039611943126,0-1000
42,16,1,Samp,0.042864036640496185,0.015386327562766403,0.1312389164839614,1000-10000
42,16,2,Samp,0.05573963789258994,0.01168029784653665,0.12160265243379233,10000-100000
42,16,3,Samp,0.06874244237101788,0.008212112755296624,0.11374373010601217,100000-1000000
42,26,0,Samp,0.02006577822350027,0.010460221663104702,0.10422503115288284,0-1000
42,26,1,Samp,0.0187217433323642,0.009077953913454931,0.09710024504015351,1000-10000
42,26,2,Samp,0.04085980932298198,0.006518429271726936,0.09048731010278392,10000-100000
42,26,3,Samp,0.02961047130593677,0.0026743366992267744,0.059591246925924275,100000-1000000
43,16,0,Samp,0.05227455189281196,0.018441257157453508,0.14551249407885153,0-1000
43,16,1,Samp,0.04635806425042954,0.016939359086101752,0.1381608816096246,1000-10000
43,16,2,Samp,0.06154059982424183,0.014024144470859128,0.13345931926091412,10000-100000
43,16,3,Samp,0.06366214375873736,0.007734386704674419,0.1085691266089608,100000-1000000
43,26,0,Samp,0.01157750909395531,0.009355227431462214,0.09741286438804082,0-1000
43,26,1,Samp,0.025553918741642645,0.010041803524037073,0.10341569652181214,1000-10000
43,26,2,Samp,0.028448708259329283,0.0071465515530545485,0.08919574291791608,10000-100000
43,26,3,Samp,0.03210361053367318,0.0027540099834694335,0.061519523671491515,100000-1000000
44,16,0,Samp,0.04089882908562786,0.019814431913824215,0.14658494511510933,0-1000
44,16,1,Samp,0.04551739773958344,0.01887487972586717,0.1447297938326819,1000-10000
44,16,2,Samp,0.05910354916860788,0.012989961204604673,0.12838687911516006,10000-100000
44,16,3,Samp,0.05835849298408778,0.008980258635711575,0.11129228337618649,100000-1000000
44,26,0,Samp,0.022299478746978955,0.009920070186066604,0.10206535621087878,0-1000
44,26,1,Samp,0.03728514976734141,0.009789216571638322,0.10573267690175729,1000-10000
44,26,2,Samp,0.0359664968805605,0.0059100409565925275,0.08487420016973295,10000-100000
44,26,3,Samp,0.0331798033737491,0.003559905209643502,0.06827008540762311,100000-1000000
45,16,0,Samp,0.021773422470304445,0.020239213471766902,0.1439211429840566,0-1000
45,16,1,Samp,0.05522614054438328,0.022690544979337014,0.1604383731492095,1000-10000
45,16,2,Samp,0.06207407894179405,0.013169217057501808,0.13046995184322666,10000-100000
45,16,3,Samp,0.06613354730759627,0.0079980774265988,0.11122824958653658,100000-1000000
45,26,0,Samp,0.023106818844434475,0.01085508944752658,0.10671932591914218,0-1000
45,26,1,Samp,0.029809388149689232,0.007995800354691657,0.09425709509925759,1000-10000
45,26,2,Samp,0.03621719211183793,0.006029787146866073,0.08568239113920578,10000-100000
45,26,3,Samp,0.031011626194789976,0.002803474424665656,0.06136118792780205,100000-1000000
46,16,0,Samp,0.043416981650086665,0.020558780716259505,0.1498125996432325,0-1000
46,16,1,Samp,0.04874171058333724,0.013461158465131065,0.12584479653812022,1000-10000
46,16,2,Samp,0.051956488610339066,0.012224545736485093,0.12216391629774066,10000-100000
46,16,3,Samp,0.0665068720532898,0.008757458590254428,0.11480689273979627,100000-1000000
46,26,0,Samp,0.021337875748086706,0.007952109925724189,0.0916919563929409,0-1000
46,26,1,Samp,0.02682561793985553,0.01113917260705122,0.108898055009749,1000-10000
46,26,2,Samp,0.036474226692135014,0.006173808348227349,0.0866266561805118,10000-100000
46,26,3,Samp,0.03362402016127379,0.0028186618303864064,0.06284295157129519,100000-1000000
47,16,0,Samp,0.03198534922885171,0.01688281024950748,0.13381282754205248,0-1000
47,16,1,Samp,0.054550840063340524,0.018318284310883684,0.14592490692989954,1000-10000
47,16,2,Samp,0.05862028943092081,0.014230025694403563,0.13291487511700295,10000-100000
47,16,3,Samp,0.06801870522820702,0.010753746201550918,0.12401729904522447,100000-1000000
47,26,0,Samp,0.020103693982675957,0.00888646545143831,0.09638788286495037,0-1000
47,26,1,Samp,0.018528157980911966,0.009766370555783417,0.10054682090423868,1000-10000
47,26,2,Samp,0.03452115262968552,0.006884692997044014,0.08986880980588347,10000-100000
47,26,3,Samp,0.03814553053480269,0.00386548651020423,0.07294222378009732,100000-1000000
48,16,0,Samp,0.03113854032075406,0.014936808573220061,0.12612064567915632,0-1000
48,16,1,Samp,0.049962655209335204,0.016212053445430006,0.13677836218129283,1000-10000
48,16,2,Samp,0.06234249093078639,0.014400801242960524,0.1352308671066473,10000-100000
48,16,3,Samp,0.07096739029392864,0.010545160753157982,0.12482600385452054,100000-1000000
48,26,0,Samp,0.01768518538321442,0.009197780747812833,0.09752203099736743,0-1000
48,26,1,Samp,0.02867975386305616,0.010369919129312169,0.10579436379579799,1000-10000
48,26,2,Samp,0.037841044706569245,0.005501623541303889,0.08326805033017443,10000-100000
48,26,3,Samp,0.037723516494181396,0.005358949694949569,0.08235298046601802,100000-1000000
49,16,0,Samp,0.035095305309117454,0.020717086083042326,0.14815116110845197,0-1000
49,16,1,Samp,0.043741240717969115,0.022001798155563003,0.15464505907112042,1000-10000
49,16,2,Samp,0.05974339629196254,0.014791111517049314,0.1355004978498153,10000-100000
49,16,3,Samp,0.05390265937906607,0.007949594033561009,0.1041877666604704,100000-1000000
49,26,0,Samp,0.01588680286046131,0.008675899328232246,0.0944896281787552,0-1000
49,26,1,Samp,0.019835939568930587,0.009229465188758421,0.09809653249397089,1000-10000
49,26,2,Samp,0.03491758883767094,0.005308690435133217,0.08079559669542555,10000-100000
49,26,3,Samp,0.028843112203937267,0.00270751265811828,0.059493174228033886,100000-1000000
50,16,0,Samp,0.030685175303458757,0.01659476415725077,0.1324248622451795,0-1000
50,16,1,Samp,0.05082032395410786,0.01772301860162146,0.1424981541228585,1000-10000
50,16,2,Samp,0.061307587894552686,0.013102973033364756,0.12985219815934215,10000-100000
50,16,3,Samp,0.06506770389505735,0.0077227001819675945,0.10934581049195463,100000-1000000
50,26,0,Samp,0.015456650861463464,0.009921364633796845,0.10079817800759111,0-1000
50,26,1,Samp,0.02953156881815617,0.009125366777329526,0.09998740087726563,1000-10000
50,26,2,Samp,0.029792555119646406,0.0045850443970643275,0.07397729879916877,10000-100000
50,26,3,Samp,0.043787136341623206,0.0046289791032367925,0.08090916148519087,100000-1000000
51,16,0,Samp,0.04396731819916552,0.019118029696146413,0.14509016081655257,0-1000
51,16,1,Samp,0.05766721521890794,0.021186581138787578,0.1565633700770759,1000-10000
51,16,2,Samp,0.06227577306920825,0.016716637154030267,0.14350926473715134,10000-100000
51,16,3,Samp,0.0598460899337199,0.00932434027790651,0.11360411417841082,100000-1000000
51,26,0,Samp,0.020833602322709168,0.008995903539941941,0.09710789116072253,0-1000
51,26,1,Samp,0.020393294589534074,0.008067504214582456,0.09210532383525924,1000-10000
51,26,2,Samp,0.03664633449964199,0.00721988147866335,0.09253558942873277,10000-100000
51,26,3,Samp,0.03401130989518254,0.0031929292253721417,0.06595224352634475,100000-1000000
52,16,0,Samp,0.04131692956530533,0.0151722737211706,0.12992060032910485,0-1000
52,16,1,Samp,0.059805728598235186,0.017883438333527433,0.14649287868935199,1000-10000
52,16,2,Samp,0.056645556504482636,0.010151515377043495,0.11558648038912696,10000-100000
52,16,3,Samp,0.0639808764056924,0.009650493455185448,0.11723500330884942,100000-1000000
52,26,0,Samp,0.012750810452289218,0.008475442094816106,0.09294097730283621,0-1000
52,26,1,Samp,0.0316088886771788,0.011332774275595627,0.11104907077054679,1000-10000
52,26,2,Samp,0.03802828969140043,0.006564819477931301,0.08950402390275185,10000-100000
52,26,3,Samp,0.03724697727385944,0.002716383650222817,0.06406029164983734,100000-1000000
53,16,0,Samp,0.027855909209875265,0.017506193223086847,0.13521148213445358,0-1000
53,16,1,Samp,0.04216231628164395,0.01915931252197973,0.1446961417461195,1000-10000
53,16,2,Samp,0.06311243093402202,0.013592512364161098,0.13257334310698662,10000-100000
53,16,3,Samp,0.06816346565494917,0.011442817866782216,0.12684272118208303,100000-1000000
53,26,0,Samp,0.011024135613793933,0.00985306891986676,0.09987292168499969,0-1000
